epoch,learning_rate,valid_ADE,valid_FDE,valid_ADE_world,valid_FDE_world,valid_minADE@K,valid_minFDE@K,valid_JADE,valid_JFDE,valid_Goal_minFDE,valid_Joint_Goal_Endpoint_Error,valid_Joint_Goal_Compatibility,valid_Relative_Motion_Error,jdv2_diffusion_loss,jdv2_relative_loss,loss_total
5,9.80149500625e-05,6.553942823215671,8.980390503840601,0.28734419033255265,0.399802222384808,0.28734419033255265,0.399802222384808,0.42516289881879477,0.6985535328711966,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.2996562846916185,0.7784431221656991,0.1262469750315794,0.7847554708420867
10,9.558895783575598e-05,6.505255010788855,8.896762909914326,0.2851649941066685,0.39613658343707514,0.2851649941066685,0.39613658343707514,0.42381553828930685,0.694622955707123,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.299519337820921,0.7789524440408895,0.12085908825531627,0.7849953976718125
15,9.32230119415405e-05,6.5495250477739,8.829897816657372,0.2872260413739992,0.39311990724198276,0.2872260413739992,0.39311990724198276,0.4244562515573536,0.694428147145098,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.3025844034959944,0.7749181454416609,0.11913994472426274,0.7808751424937679
20,9.091562615825302e-05,6.622613067536251,8.934309097087901,0.2903662203689632,0.39753198785373295,0.2903662203689632,0.39753198785373295,0.426411906967489,0.6975715447404831,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.3054431192844892,0.7657900946115092,0.11999498508838595,0.7717898441179499
25,8.866535105013077e-05,6.6642591788069065,9.180417654145023,0.2921928984477468,0.4085843292490134,0.2921928984477468,0.4085843292490134,0.4275705396807451,0.7024475463377915,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.3066799535060958,0.7639295519100743,0.11953276907863694,0.7699061903912221
30,8.647077305675335e-05,6.6215329468250275,8.916431833949426,0.29059557499283034,0.3982088596069092,0.29059557499283034,0.3982088596069092,0.4264307377471341,0.6960249298500071,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.3056167237085404,0.7616352898506062,0.11764659957076228,0.7675176196573008
35,8.433051360508334e-05,6.678990197246489,9.152083046815317,0.29295137667340104,0.40822479895660246,0.29295137667340104,0.40822479895660246,0.42865921648071825,0.7005200562663645,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.30556791876074224,0.7543339129904435,0.11701116014278773,0.7601844712103878
40,8.224322824348484e-05,6.6180450579394465,9.009594845524786,0.2900779935247872,0.40183551602050377,0.2900779935247872,0.40183551602050377,0.42588143388358807,0.6958476553449957,0.36186277496699404,0.6927770795367605,0.4780719065837723,0.2996178828983856,0.7534149783153603,0.11919899076798936,0.759374928252699
